article_id,title,journal,pub_year,times_cited,doi,study_type_2,affiliation,affiliation_country,affiliation_airport,affiliation_airport_code,fieldstudy_country,field_study_location,field_airport,field_airport_code
608,Among-habitat algal selectivity by browsing herbivores on an inshore coral reef,CORAL REEFS,2015,10,10.1007/s00338-015-1265-3,Field-based,"James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
611,Long-term movement patterns of a coral reef predator,CORAL REEFS,2015,11,10.1007/s00338-015-1272-4,Field-based,"Australian Inst Marine Sci, Townsville, Qld 4810, James Cook Univ, Ctr Sustainable Trop Fisheries & Aquaculture, Coll Marine & Environm Sci, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
612,The functional role of tabular structures for large reef fishes: avoiding predators or solar irradiance?,CORAL REEFS,2015,7,10.1007/s00338-015-1275-1,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Coll Marine & Environm Sci, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
613,Pyrosequencing Characterization of the Microbiota from Atlantic Intertidal Marine Sponges Reveals High Microbial Diversity and the Lack of Co-Occurrence Patterns,PLOS ONE,2015,15,10.1371/journal.pone.0127455,Field-based,"Univ Porto, Fac Sci, Dept Biol, P-4169007 Oporto, Univ Porto, Interdisciplinary Ctr Marine & Environm Res, CIIMAR CIMAR, P-4050123 Oporto",Portugal,NA,NA,Portugal,NA,NA,NA
614,Coral Settlement on a Highly Disturbed Equatorial Reef System,PLOS ONE,2015,15,10.1371/journal.pone.0127874,Field-based,"Nanyang Technol Univ, Nanyang Environm & Water Res Inst, Adv Environm Biotechnol Ctr, Singapore 639798",Singapore,NA,NA,Singapore,NA,NA,NA
615,Reef Fishes in Biodiversity Hotspots Are at Greatest Risk from Loss of Coral Species,PLOS ONE,2015,12,10.1371/journal.pone.0124054,Field-based,"Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, Univ Calif Santa Barbara, Inst Marine Sci, Coastal Res Ctr, Santa Barbara",United States,NA,NA,Australia,NA,NA,NA
615,Reef Fishes in Biodiversity Hotspots Are at Greatest Risk from Loss of Coral Species,PLOS ONE,2015,12,10.1371/journal.pone.0124054,Field-based,"Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, Univ Calif Santa Barbara, Inst Marine Sci, Coastal Res Ctr, Santa Barbara",United States,NA,NA,French Polynesia,NA,NA,NA
615,Reef Fishes in Biodiversity Hotspots Are at Greatest Risk from Loss of Coral Species,PLOS ONE,2015,12,10.1371/journal.pone.0124054,Field-based,"Univ Calif Santa Barbara, Dept Ecol Evolut & Marine Biol, Santa Barbara, Univ Calif Santa Barbara, Inst Marine Sci, Coastal Res Ctr, Santa Barbara",United States,NA,NA,Papua New Guinea,NA,NA,NA
626,"Human, Oceanographic and Habitat Drivers of Central and Western Pacific Coral Reef Fish Assemblages",PLOS ONE,2015,55,10.1371/journal.pone.0120516,Field-based,"Natl Oceanog & Atmospher Adm, Coral Reef Ecosyst Div, Pacif Islands Fisheries Sci Ctr, Honolulu",United States,NA,NA,United States,NA,NA,NA
630,Differential Response of Fish Assemblages to Coral Reef-Based Seaweed Farming,PLOS ONE,2015,2,10.1371/journal.pone.0118838,Field-based,"Univ British Columbia, Fisheries Ctr, Sea Us Project, Vancouver, BC V5Z 1M9",Canada,NA,NA,Philippines,NA,NA,NA
632,"Do Reef Fish Habituate to Diver Presence? Evidence from Two Reef Sites with Contrasting Historical Levels of SCUBA Intensity in the Bay Islands, Honduras",PLOS ONE,2015,13,10.1371/journal.pone.0119645,Field-based,"Ohio State Univ, Dept Evolut Ecol & Organismal Biol, Columbus, Operat Wallacea, Spilsby, Lincs","United States, United Kingdom",NA,NA,Honduras,NA,NA,NA
633,Complex Environmental Forcing across the Biogeographical Range of Coral Populations,PLOS ONE,2015,9,10.1371/journal.pone.0121742,Field-based,"Univ Calif Davis, Bodega Marine Lab, Bodega Bay",United States,NA,NA,French Polynesia,NA,NA,NA
634,Coupled dynamics of territorial damselfishes and juvenile corals on the reef crest,CORAL REEFS,2015,5,10.1007/s00338-014-1221-7,Field-based,"Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld, James Cook Univ, Coll Marine & Environm Sci, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
635,Defended territories of an aggressive damselfish contain lower juvenile coral density than adjacent non-defended areas on Kenyan lagoon patch reefs,CORAL REEFS,2015,5,10.1007/s00338-014-1229-z,Field-based,"A Rocha Kenya Marine Conservat & Res Programme, Watamu, Univ Cambridge, Christs Coll, Cambridge CB2 3BU","Kenya, United Kingdom",NA,NA,Kenya,NA,NA,NA
637,Associations among coral reef macroalgae influence feeding by herbivorous fishes,CORAL REEFS,2015,3,10.1007/s00338-014-1236-0,Field-based,"James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
641,Spatiotemporal and species-specific patterns of diseases affecting crustose coralline algae in Curacao,CORAL REEFS,2015,6,10.1007/s00338-014-1225-3,Field-based,"Leibniz Ctr Trop Marine Ecol ZMT, D-28359 Bremen, UPVD, CNRS, EPHE, CRIOBE,USR 3278, F-66860 Perpignan","Germany, France",NA,NA,Curacao,NA,NA,NA
643,"Genetic connectivity of the broadcast spawning reef coral Platygyra sinensis on impacted reefs, and the description of new microsatellite markers",CORAL REEFS,2015,2,10.1007/s00338-014-1206-6,Field-based,"Natl Univ Singapore, Dept Biol Sci, Evolutionary Biol Lab, Singapore 117543",Singapore,NA,NA,Singapore,NA,NA,NA
646,Environmental and ecological controls of coral community metabolism on Palmyra Atoll,CORAL REEFS,2015,16,10.1007/s00338-014-1217-3,Field-based,"Stanford Univ, Dept Environm Earth Syst Sci, Stanford",United States,NA,NA,United States,NA,NA,NA
653,Residency patterns and movements of grey reef sharks (Carcharhinus amblyrhynchos) in semi-isolated coral reef habitats,MARINE BIOLOGY,2015,23,10.1007/s00227-014-2572-x,Field-based,"James Cook Univ, AIMS JCU, Australian Inst Marine Sci, Coll Marine & Environm Sci, Townsville, Qld 4811, James Cook Univ, Coll Marine & Environm Sci, Townsville, Qld 48113, James Cook Univ, Ctr Sustainable Trop Fisheries & Aquaculture, Townsville, Qld 48113",Australia,NA,TSV,Australia,NA,NA,NA
654,Water flow influences the mechanisms and outcomes of interactions between massive Porites and coral reef algae,MARINE BIOLOGY,2015,8,10.1007/s00227-014-2593-5,Field-based,"Calif State Univ Northridge, Dept Biol, Northridge",United States,NA,NA,United States,NA,NA,NA
656,Effect of Phase Shift from Corals to Zoantharia on Reef Fish Assemblages,PLOS ONE,2015,12,10.1371/journal.pone.0116944,Field-based,"Univ Estado Rio de Janeiro UERJ, Dept Ecol, Inst Biol Roberto Alcantara Gomes, Lab Ecol Marinha Bent, BR-20550011 Rio De Janeiro, RJ, Univ Estado Rio de Janeiro, Programa Pos Grad Ecol, BR-20550011 Rio De Janeiro, RJ, Univ Fed Bahia, Inst Geociencias, Lab Recifes Corais & Mudancas Globais, Salvador, BA",Brazil,NA,NA,Brazil,NA,NA,NA
658,Large-amplitude internal waves benefit corals during thermal stress,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2015,13,10.1098/rspb.2014.0650,Field-based,"Helmholtz Ctr Ocean Res, GEOMAR, D-24148 Kiel, Helmholtz Ctr Polar & Marine Res, Alfred Wegener Inst, D-27568 Bremerhaven",Germany,NA,NA,India,NA,NA,NA
659,Towards a functional typology of small-scale fisheries co-management informed by stakeholder perceptions: A coral reef case study,MARINE POLICY,2015,11,10.1016/j.marpol.2014.07.020,Field-based,"Australian Inst Marine Sci, Arafura Timor Res Facil, Brinkin, NT 0810, Charles Darwin Univ, Northern Inst, Darwin, NT 0909",Australia,NA,NA,Solomon Islands,NA,NA,NA
661,"Mothers matter: contribution to local replenishment is linked to female size, mate replacement and fecundity in a fish metapopulation",MARINE BIOLOGY,2015,11,10.1007/s00227-014-2556-x,Field-based,"Univ Austral Chile, Inst Ciencias Ambientales & Evolut, Valdivia, Univ Perpignan, USR Lab Excellence CORAIL 3278, CNRS EPHE, CRIOBE Ctr Biol & Ecol Trop & Mediterranneenne, F-66860 Perpignan","Chile, France",NA,NA,Papua New Guinea,NA,NA,NA
664,"Social, institutional, and knowledge mechanisms mediate diverse ecosystem service benefits from coral reefs",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,34,10.1073/pnas.1413473111,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Stanford Univ, Ctr Ocean Solut, Monterey","Australia, United States",NA,TSV,Kenya,NA,NA,NA
664,"Social, institutional, and knowledge mechanisms mediate diverse ecosystem service benefits from coral reefs",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,34,10.1073/pnas.1413473111,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Stanford Univ, Ctr Ocean Solut, Monterey","Australia, United States",NA,TSV,Madagascar,NA,NA,NA
664,"Social, institutional, and knowledge mechanisms mediate diverse ecosystem service benefits from coral reefs",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,34,10.1073/pnas.1413473111,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Stanford Univ, Ctr Ocean Solut, Monterey","Australia, United States",NA,TSV,Seychelles,NA,NA,NA
664,"Social, institutional, and knowledge mechanisms mediate diverse ecosystem service benefits from coral reefs",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,2014,34,10.1073/pnas.1413473111,Field-based,"James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, Stanford Univ, Ctr Ocean Solut, Monterey","Australia, United States",NA,TSV,"Tanzania, United Republic Of",NA,NA,NA
667,"Diversity, abundance, and distribution of reef sharks on outer-shelf reefs of the Great Barrier Reef, Australia",MARINE BIOLOGY,2014,16,10.1007/s00227-014-2550-3,Field-based,"James Cook Univ, Australian Inst Marine Sci, AIMS JCU, Townsville, Qld 4811, James Cook Univ, Australian Res Council, Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
668,"Host preference, site fidelity, and homing behavior of the symbiotically luminous cardinalfish, Siphamia tubifer (Perciformes: Apogonidae)",MARINE BIOLOGY,2014,7,10.1007/s00227-014-2554-z,Field-based,"Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor",United States,NA,NA,Japan,NA,NA,NA
669,Life histories predict vulnerability to overexploitation in parrotfishes,CORAL REEFS,2014,32,10.1007/s00338-014-1187-5,Field-based,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,"Micronesia, Federated States of",NA,NA,NA
670,"Recruitment dynamics and first year growth of the coral reef surgeonfish Ctenochaetus striatus, with implications for acanthurid growth models",CORAL REEFS,2014,6,10.1007/s00338-014-1182-x,Field-based,"Massey Univ, Inst Nat & Math Sci, Auckland",New Zealand,NA,NA,American Samoa,NA,NA,NA
671,Local extinction of a coral reef fish explained by inflexible prey choice,CORAL REEFS,2014,11,10.1007/s00338-014-1197-3,Field-based,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
673,"Multiple anthropogenic stressors exert complex, interactive effects on a coral reef community",CORAL REEFS,2014,19,10.1007/s00338-014-1199-1,Field-based,"Univ Calif Los Angeles, Dept Ecol & Evolutionary Biol, Los Angeles, Univ Minnesota, Dept Fisheries Wildlife & Conservat Biol, Minneapolis",United States,NA,NA,Panama,NA,NA,NA
674,Multiple driving factors explain spatial and temporal variability in coral calcification rates on the Bermuda platform,CORAL REEFS,2014,15,10.1007/s00338-014-1191-9,Field-based,"Univ Miami, Rosenstiel Sch Marine & Atmospher Sci, Miami",United States,NA,MIA,Bermuda,NA,NA,NA
675,Nitrogen fixation rates in algal turf communities of a degraded versus less degraded coral reef,CORAL REEFS,2014,13,10.1007/s00338-014-1207-5,Field-based,"Univ Amsterdam, Dept Aquat Microbiol, Inst Biodivers & Ecosyst Dynam, NL-1090 GE Amsterdam",Netherlands,NA,NA,Curacao,NA,NA,NA
676,Limits to physiological plasticity of the coral Pocillopora verrucosa from the central Red Sea,CORAL REEFS,2014,19,10.1007/s00338-014-1192-8,Field-based,"Goethe Univ Frankfurt, Inst Mol Biosci, Dept Biosci, D-60438 Frankfurt, Senckenberg Res Inst, LOEWE Biodivers & Climate Res Ctr, D-60325 Frankfurt",Germany,NA,NA,Saudi Arabia,NA,NA,NA
677,"Distribution, food preference, and trophic position of the corallivorous fireworm Hermodice carunculata in a Caribbean coral reef",CORAL REEFS,2014,9,10.1007/s00338-014-1184-8,Field-based,"Leibniz Ctr Trop Marine Ecol ZMT, Coral Reef Ecol Grp CORE, D-28359 Bremen",Germany,NA,NA,Curacao,NA,NA,NA
681,Variable Responses of Benthic Communities to Anomalously Warm Sea Temperatures on a High-Latitude Coral Reef,PLOS ONE,2014,17,10.1371/journal.pone.0113079,Field-based,"Australian Inst Marine Sci, Townsville, Qld 4810, James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
682,Comparability of Slack Water and Lagrangian Flow Respirometry Methods for Community Metabolic Measurements,PLOS ONE,2014,9,10.1371/journal.pone.0112161,Field-based,"Univ Queensland, Sch Geog Planning & Environm Management, Brisbane, Qld",Australia,NA,BNE,Australia,NA,NA,NA
686,Seasonal changes in habitat structure underpin shifts in macroalgae-associated tropical fish communities,MARINE BIOLOGY,2014,15,10.1007/s00227-014-2531-6,Field-based,"Dept Pk & Wildlife, Marine Sci Program, Div Sci, Kensington, WA, Univ Western Australia, Oceans Inst, Crawley, WA",Australia,NA,NA,Australia,NA,NA,NA
688,Dual Roles of an Algal Farming Damselfish as a Cultivator and Opportunistic Browser of an Invasive Seaweed,PLOS ONE,2014,2,10.1371/journal.pone.0109007,Field-based,"Univ Hawaii Manoa, Hawaii Inst Marine Biol, Kaneohe",United States,NA,NA,United States,NA,NA,NA
692,Patterns of distribution and composition of sea urchin assemblages on Brazilian subtropical rocky reefs,MARINE BIOLOGY,2014,9,10.1007/s00227-014-2500-0,Field-based,"Univ Fed Fluminense, Dept Biol Marinha, Lab Ecol & Conservacao Ambientes Recifais, BR-24001970 Niteroi, RJ",Brazil,NA,NA,Brazil,NA,NA,NA
693,Single and joint effects of regional- and local-scale variables on tropical seagrass fish assemblages,MARINE BIOLOGY,2014,6,10.1007/s00227-014-2514-7,Field-based,"Stockholm Univ, Dept Ecol Environm & Plant Sci, S-10691 Stockholm",Sweden,NA,NA,"Tanzania, United Republic Of",NA,NA,NA
695,Characteristics of Settling Coral Reef Fish Are Related to Recruitment Timing and Success,PLOS ONE,2014,10,10.1371/journal.pone.0108871,Field-based,"NOAA, Natl Marine Fisheries Serv, Off Habitat Conservat, Coral Reef Conservat Program, Silver Spring, Univ Miami, Rosenstiel Sch Marine & Atmospher Sci, Div Marine Biol & Fisheries, Miami",United States,NA,MIA,United States,NA,NA,NA
699,Quantifying Shark Distribution Patterns and Species-Habitat Associations: Implications of Marine Park Zoning,PLOS ONE,2014,36,10.1371/journal.pone.0106885,Field-based,"James Cook Univ, AIMS JCU, Australian Inst Marine Sci, Sch Earth & Environm Sci, Townsville, Qld 4811, James Cook Univ, Ctr Sustainable Trop Fisheries & Aquaculture, Townsville, Qld 4811, James Cook Univ, Sch Earth & Environm Sci, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
702,"Multi Year Observations Reveal Variability in Residence of a Tropical Demersal Fish, Lethrinus nebulosus: Implications for Spatial Management",PLOS ONE,2014,12,10.1371/journal.pone.0105507,Field-based,"CSIRO Marine & Atmospher Res, Brisbane, Qld",Australia,NA,NA,Australia,NA,NA,NA
703,Reliance of mobile species on sensitive habitats: a case study of manta rays (Manta alfredi) and lagoons,MARINE BIOLOGY,2014,14,10.1007/s00227-014-2478-7,Field-based,"Univ Calif Santa Barbara, Dept col Evolut & Marine Biol, Santa Barbara",United States,NA,NA,Kiribati,NA,NA,NA
705,Sedentary or mobile? Variability in space and depth use of an exploited coral reef fish,MARINE BIOLOGY,2014,16,10.1007/s00227-014-2497-4,Field-based,"Australian Inst Marine Sci, Townsville, Qld 4810, James Cook Univ, AIMS JCU, Townsville, Qld 4811, James Cook Univ, Ctr Sustainable Trop Fisheries & Aquaculture, Sch Earth & Environm Sci, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
706,Large-scale spatial variation in epilithic algal matrix cryptofaunal assemblages on the Great Barrier Reef,MARINE BIOLOGY,2014,7,10.1007/s00227-014-2495-6,Field-based,"James Cook Univ, Australian Res Council Ctr Excellence Coral Reef, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
707,Evaluation of the effect of closed areas on a unique and shallow water coral reef fish assemblage reveals complex responses,CORAL REEFS,2014,10,10.1007/s00338-014-1160-3,Field-based,"Dept Pk & Wildlife, Marine Sci Program, Div Sci, Kensington, WA 6151, Univ Western Australia, Fac Nat & Agr Sci, UWA Oceans Inst, Crawley, WA 6009, Univ Western Australia, Sch Plant Biol M470, Crawley, WA 6009",Australia,NA,NA,Australia,NA,NA,NA
708,Effects of predation on diel activity and habitat use of the coral-reef shrimp Cinetorhynchus hendersoni (Rhynchocinetidae),CORAL REEFS,2014,5,10.1007/s00338-014-1163-0,Field-based,"Univ Hong Kong, Sch Biol Sci, Hong Kong, Hong Kong, Univ Hong Kong, Swire Inst Marine Sci, Hong Kong, Hong Kong",Peoples R China,NA,NA,Malaysia,NA,NA,NA
709,Spatial and temporal patterns of coral health and disease along leeward Hawai'i Island,CORAL REEFS,2014,11,10.1007/s00338-014-1174-x,Field-based,"Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, Univ Hawaii Manoa, Hawaii Inst Marine Biol, Kaneohe",United States,NA,NA,United States,NA,NA,NA
711,"Effects of region, demography, and protection from fishing on batch fecundity of common coral trout (Plectropomus leopardus)",CORAL REEFS,2014,10,10.1007/s00338-014-1164-z,Field-based,"James Cook Univ, ARC Ctr Excellence Coral Reef Studies, Townsville, Qld 4811, James Cook Univ, Ctr Sustainable Trop Fisheries & Aquaculture, Townsville, Qld 4811, James Cook Univ, Sch Earth & Environm Sci, Townsville, Qld 4811, James Cook Univ, Sch Marine & Trop Biol, Townsville, Qld 4811",Australia,NA,TSV,Australia,NA,NA,NA
716,"Habitat-Specific Density and Diet of Rapidly Expanding Invasive Red Lionfish, Pterois volitans, Populations in the Northern Gulf of Mexico",PLOS ONE,2014,33,10.1371/journal.pone.0105852,Field-based,"Univ S Alabama, Dept Marine Sci, Mobile",United States,NA,NA,United States,NA,NA,NA
